,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
98,2019-02-08,58.17,216.98,35.98,35.49,35.53,59.31,25.86,36.80,23.81,62.02,149.65,72.37,14.72,11.59,31.15,34.79,23.60,40.07,26.15,51.24,26.79,18.42,48.85,120.02,5.63,102.90,8.77,22.28,10.43,12.45,13.90,10.41,10.45
99,2019-02-07,59.75,223.01,37.08,36.42,36.55,60.71,26.54,37.91,24.73,63.84,152.99,75.32,14.81,11.67,31.40,34.96,23.68,41.15,26.01,53.06,27.19,18.43,48.63,118.72,5.74,102.95,8.76,22.23,10.41,12.43,13.90,10.40,10.44
100,2019-02-06,61.37,227.71,37.93,37.32,37.55,62.46,27.26,38.43,25.09,64.59,155.65,76.30,15.20,11.99,31.91,36.15,24.10,41.72,26.16,54.13,27.74,18.87,49.50,119.24,5.75,103.28,8.79,22.32,10.41,12.43,13.89,10.40,10.43
101,2019-02-05,62.37,231.35,38.44,37.98,38.11,63.54,27.63,39.06,25.43,65.74,157.90,78.48,15.26,12.06,32.13,36.39,24.07,41.40,26.10,54.10,27.80,19.08,48.43,117.43,5.85,103.47,8.78,22.38,10.43,12.47,13.87,10.39,10.43
102,2019-02-04,63.36,234.94,38.89,38.57,38.73,64.70,28.15,39.67,25.72,66.37,160.29,79.53,15.36,12.14,32.33,36.63,24.22,42.00,26.93,54.28,28.10,19.30,49.40,118.15,5.83,103.61,8.80,22.33,10.41,12.45,13.86,10.40,10.43
103,2019-02-03,63.35,234.91,39.04,38.58,38.78,64.64,28.15,39.64,25.49,67.06,161.61,81.45,15.37,12.15,34.34,36.59,24.17,41.80,27.03,54.16,27.97,20.04,50.05,117.87,5.88,104.79,8.80,22.29,10.38,12.58,13.84,10.40,10.42
104,2019-02-02,64.74,239.88,39.81,39.52,39.63,66.29,28.79,40.50,26.48,68.66,165.25,83.08,15.52,12.26,34.67,37.06,24.43,42.25,27.28,54.80,28.43,20.04,50.59,117.06,5.94,104.65,8.78,22.24,10.36,12.56,13.83,10.40,10.42
105,2019-02-01,65.93,245.77,40.50,40.07,40.13,67.24,29.17,41.64,26.54,69.92,170.67,85.21,15.74,12.45,35.17,37.64,24.76,42.70,27.40,55.07,28.73,20.39,51.97,117.53,6.04,104.63,8.80,22.22,10.35,12.55,13.83,10.40,10.41
106,2019-01-31,66.06,245.77,40.48,40.34,40.41,68.08,29.52,41.65,26.35,69.50,171.67,85.78,15.71,12.43,35.12,37.58,24.64,42.74,27.44,54.98,28.83,20.40,52.22,117.79,6.00,104.33,8.80,22.19,10.35,12.54,13.84,10.39,10.41
107,2019-01-30,65.67,244.45,40.34,40.06,40.19,67.52,29.30,41.44,27.12,70.04,170.15,85.36,15.46,12.22,34.56,37.01,24.33,42.08,27.45,54.42,28.33,20.20,50.43,117.54,6.03,104.14,8.98,22.21,10.36,12.56,13.85,10.39,10.41
108,2019-01-29,65.72,244.52,40.39,40.13,40.32,67.66,29.36,41.41,27.11,69.46,169.65,85.37,15.47,12.24,34.54,37.09,24.27,41.73,27.41,54.23,28.04,20.04,49.74,117.68,6.05,104.07,8.99,22.23,10.37,12.61,13.85,10.39,10.42
109,2019-01-28,65.66,244.09,40.45,40.20,40.60,67.97,29.60,41.24,27.27,69.46,169.03,86.90,15.62,12.36,34.87,37.62,24.50,42.09,27.67,54.59,28.10,20.31,50.63,118.09,6.13,104.07,9.03,22.23,10.36,12.64,13.85,10.39,10.42
110,2019-01-27,67.20,249.88,41.29,41.14,41.36,69.38,30.08,42.10,27.64,70.36,173.42,87.35,15.77,12.47,35.23,37.97,24.82,42.76,27.93,54.95,28.51,20.43,52.62,117.14,6.03,103.97,9.01,22.16,10.34,12.62,13.85,10.39,10.41
111,2019-01-26,67.26,250.19,41.46,41.19,41.49,69.48,30.18,42.22,26.95,70.35,174.06,89.22,15.98,12.63,35.77,38.44,25.14,43.19,27.73,54.36,28.97,20.59,53.40,117.12,6.11,103.66,9.03,22.18,10.33,12.63,13.82,10.39,10.40
112,2019-01-25,69.57,258.54,42.69,42.58,42.75,72.25,31.34,43.42,27.37,71.60,178.60,92.02,16.32,12.92,36.53,39.29,25.49,44.00,27.96,55.35,29.74,21.16,54.81,116.41,6.08,103.96,9.05,22.16,10.31,12.59,13.78,10.39,10.40
113,2019-01-24,68.82,255.74,42.41,42.04,42.32,71.49,31.10,43.22,27.24,71.61,177.40,89.76,16.11,12.77,36.13,38.85,25.09,43.31,27.60,55.06,29.16,20.80,52.84,115.54,6.04,103.69,9.03,22.11,10.29,12.57,13.78,10.39,10.40
114,2019-01-23,68.26,253.63,42.04,41.84,42.17,71.05,30.89,42.78,26.98,71.06,175.62,90.24,16.14,12.81,36.22,38.83,25.03,43.34,27.65,55.18,29.22,21.02,54.88,115.74,6.05,103.46,9.04,22.18,10.28,12.56,13.76,10.39,10.40
115,2019-01-22,68.39,254.12,42.15,41.98,42.40,71.15,30.99,42.89,26.97,70.98,175.08,89.63,16.18,12.83,36.32,38.88,25.16,43.41,27.65,55.68,29.30,21.12,55.37,115.38,6.02,103.64,9.04,22.16,10.27,12.50,13.74,10.39,10.40
116,2019-01-21,66.84,248.40,41.42,41.16,41.80,69.53,30.45,42.01,26.71,70.34,170.72,88.21,15.96,12.67,35.84,38.31,24.67,42.56,27.43,54.70,28.77,20.80,53.71,114.95,5.93,102.36,9.01,22.18,10.27,12.49,13.74,10.40,10.39
117,2019-01-20,66.75,247.59,41.26,41.29,41.89,70.09,30.69,41.95,26.61,69.78,169.48,88.54,15.99,12.72,35.91,38.38,24.58,42.32,27.27,54.80,28.91,20.81,53.43,115.64,5.97,103.08,9.03,22.19,10.27,12.52,13.73,10.40,10.39
118,2019-01-19,65.73,243.78,40.68,40.65,41.33,69.16,30.37,41.56,26.55,69.75,167.62,87.09,15.80,12.56,35.44,38.05,24.37,42.08,27.15,54.35,28.34,20.58,51.86,115.77,5.97,102.93,9.04,22.18,10.28,12.52,13.73,10.39,10.40
119,2019-01-18,66.09,245.37,40.89,40.73,41.41,69.16,30.41,41.60,26.61,69.51,167.34,90.04,15.89,12.62,35.70,38.22,24.59,42.57,27.21,54.38,28.54,20.61,51.94,115.86,6.13,103.29,9.06,22.18,10.28,12.55,13.72,10.39,10.40
120,2019-01-17,65.78,244.61,40.85,40.35,41.15,68.31,30.09,41.57,26.60,70.00,167.75,88.51,15.70,12.47,35.30,37.78,24.29,41.87,27.07,53.70,28.08,20.23,51.25,115.67,6.10,102.82,9.04,22.17,10.28,12.55,13.72,10.39,10.40
121,2019-01-16,66.96,249.12,41.65,40.98,41.83,69.47,30.63,42.38,26.90,71.13,169.49,91.69,15.97,12.69,35.88,38.43,24.71,42.52,27.17,54.46,28.82,20.62,52.32,115.67,6.26,103.66,9.09,22.22,10.29,12.57,13.71,10.40,10.40
122,2019-01-15,68.15,253.33,41.94,41.74,42.31,70.90,31.00,42.94,26.86,71.31,172.12,91.79,16.09,12.78,36.17,38.67,24.91,43.06,27.20,54.67,29.33,21.02,53.25,115.62,6.20,104.03,9.10,22.20,10.28,12.57,13.70,10.39,10.40
123,2019-01-14,67.99,252.75,41.73,41.63,42.23,70.75,30.97,42.74,26.55,71.13,170.49,90.95,16.07,12.77,36.14,38.65,24.84,42.92,27.26,54.33,29.14,20.95,52.70,114.77,6.11,103.87,9.07,22.17,10.26,12.52,13.69,10.39,10.39
124,2019-01-13,67.23,250.02,41.34,41.19,42.01,69.82,30.65,42.28,26.75,71.29,168.57,89.42,15.96,12.72,36.00,38.45,24.35,42.16,27.01,54.29,29.02,20.79,50.47,114.64,6.23,104.30,9.09,22.21,10.26,12.52,13.67,10.40,10.38
125,2019-01-12,67.74,251.86,41.68,41.45,42.25,70.37,30.88,42.49,26.79,71.72,170.22,89.55,15.95,12.73,35.91,38.48,24.22,42.07,26.85,54.02,29.30,21.03,50.53,113.70,6.08,104.10,9.07,22.22,10.26,12.51,13.67,10.40,10.38
126,2019-01-11,67.82,252.23,41.71,41.43,42.21,70.45,30.89,42.50,26.78,71.99,171.36,91.80,15.88,12.69,35.72,38.40,24.01,41.68,27.10,53.54,29.12,21.06,50.18,113.66,6.14,104.23,9.07,22.24,10.26,12.53,13.68,10.40,10.38
127,2019-01-10,69.18,257.30,42.29,42.17,42.70,71.77,31.30,43.12,26.77,72.38,174.15,93.90,16.15,12.90,36.36,39.17,24.41,42.30,27.30,54.11,29.68,21.20,51.88,114.48,6.12,104.61,9.09,22.18,10.24,12.49,13.66,10.40,10.37
128,2019-01-09,69.87,259.64,42.59,42.59,43.06,72.73,31.63,43.35,26.79,71.99,175.25,94.15,16.29,13.00,36.63,39.57,24.76,42.71,27.40,54.62,29.93,21.38,53.00,115.78,6.15,104.56,9.11,22.15,10.22,12.47,13.65,10.41,10.36
129,2019-01-08,70.04,260.16,42.64,42.71,43.16,73.05,31.73,43.29,26.75,71.99,175.22,96.33,16.46,13.10,36.96,39.96,25.24,43.63,27.70,55.20,30.21,21.45,55.68,116.03,6.19,104.95,9.15,22.16,10.23,12.49,13.65,10.41,10.36
130,2019-01-07,68.63,254.76,41.92,42.06,42.65,71.81,31.30,42.59,26.43,71.67,170.30,94.75,16.26,12.94,36.50,39.48,24.92,42.70,27.50,54.19,29.87,21.16,53.44,116.04,6.19,104.70,9.13,22.16,10.23,12.48,13.64,10.42,10.37
131,2019-01-06,68.22,253.15,41.69,41.80,42.28,71.48,31.12,42.24,26.31,71.22,169.63,94.55,16.23,12.90,36.44,39.42,24.97,43.03,27.62,53.88,29.89,20.96,53.50,116.37,6.23,104.83,9.12,22.14,10.23,12.48,13.64,10.43,10.37
132,2019-01-05,67.90,251.74,41.23,41.62,41.93,71.40,30.97,41.94,25.91,70.43,168.38,92.98,16.20,12.89,36.38,39.40,24.84,42.65,27.57,53.82,29.94,20.88,52.26,116.65,6.21,104.58,9.11,22.13,10.22,12.46,13.64,10.43,10.37
133,2019-01-04,68.26,253.31,41.32,41.77,42.07,71.41,30.92,41.96,26.15,70.63,169.43,93.30,16.15,12.88,36.37,39.24,24.64,42.64,27.53,54.15,29.79,20.93,51.51,116.63,6.20,104.70,9.12,22.20,10.26,12.50,13.66,10.42,10.39
134,2019-01-03,67.43,250.66,41.03,41.06,41.37,69.98,30.38,41.47,26.01,70.25,166.53,92.38,15.91,12.72,35.86,38.50,24.02,41.17,27.07,52.93,29.36,20.60,48.27,115.15,6.18,104.66,9.07,22.20,10.26,12.52,13.67,10.43,10.38
135,2019-01-02,66.72,247.97,40.76,40.60,41.11,69.53,30.34,41.33,26.33,70.88,166.19,91.82,15.73,12.59,35.54,38.04,23.62,40.81,26.91,52.99,29.08,20.43,48.42,115.80,6.22,105.10,9.08,22.30,10.27,12.54,13.69,10.41,10.39
136,2019-01-01,65.65,244.12,40.16,39.77,40.35,68.25,29.83,40.47,25.98,69.47,164.25,89.88,15.54,12.45,35.16,37.55,23.28,40.12,26.61,52.72,28.61,19.91,47.44,116.31,6.30,104.99,9.09,22.37,10.30,12.57,13.70,10.41,10.39
137,2018-12-31,66.09,245.73,40.13,39.86,40.37,68.61,29.83,40.54,25.66,68.76,164.35,91.71,15.64,12.50,35.26,37.88,23.66,40.68,26.81,52.88,28.61,19.96,48.29,116.77,6.34,105.44,9.12,22.35,10.30,12.59,13.70,10.41,10.39
138,2018-12-30,67.20,250.06,40.64,40.56,41.03,69.49,30.15,40.98,26.29,69.94,166.08,92.45,15.78,12.60,35.53,38.27,23.90,40.78,26.80,52.96,28.96,20.09,48.64,116.40,6.30,105.30,9.12,22.31,10.28,12.52,13.69,10.41,10.38
139,2018-12-29,65.96,245.50,40.09,40.03,40.61,68.21,29.64,40.61,25.95,69.81,163.81,91.27,15.61,12.49,35.22,38.10,23.51,40.43,26.56,52.34,28.63,20.01,47.13,116.66,6.33,104.97,9.13,22.34,10.29,12.57,13.69,10.41,10.39
140,2018-12-28,68.11,253.31,41.19,41.28,41.69,70.60,30.59,41.66,25.74,69.54,169.85,95.21,16.01,12.80,36.13,38.97,24.15,41.44,26.98,53.28,29.50,20.49,49.87,116.39,6.34,105.38,9.16,22.24,10.26,12.54,13.69,10.42,10.38
141,2018-12-27,68.51,254.70,41.44,41.60,42.00,71.21,30.88,41.92,25.60,69.34,170.68,97.96,16.20,12.95,36.50,39.58,24.45,41.77,26.86,53.63,29.76,20.71,50.03,115.71,6.40,105.35,9.15,22.24,10.25,12.53,13.67,10.42,10.37
142,2018-12-26,68.80,255.80,41.75,41.77,42.31,71.48,31.04,42.00,25.95,69.80,171.97,99.08,16.23,13.01,36.59,39.72,24.15,41.51,27.02,53.80,29.89,20.91,49.46,116.01,6.41,105.46,9.18,22.27,10.26,12.54,13.67,10.42,10.37
143,2018-12-25,68.94,255.89,41.70,41.98,42.32,72.15,31.20,42.08,25.75,68.34,174.00,99.88,16.15,12.95,36.42,39.73,24.01,41.36,26.94,53.46,30.00,20.71,48.86,115.92,6.40,105.58,9.17,22.27,10.27,12.55,13.67,10.43,10.38
144,2018-12-24,69.97,259.60,42.11,42.57,42.79,73.37,31.70,42.60,25.80,68.50,176.04,100.57,16.42,13.15,37.05,40.31,24.58,42.18,27.31,53.86,30.45,20.90,50.55,115.79,6.47,105.98,9.20,22.26,10.26,12.56,13.68,10.42,10.37
145,2018-12-23,70.02,259.66,42.08,42.72,42.90,73.63,31.82,42.67,25.86,68.20,175.32,101.43,16.53,13.23,37.34,40.55,24.77,42.63,27.58,53.84,30.71,20.95,52.03,115.80,6.51,106.23,9.23,22.31,10.29,12.59,13.67,10.42,10.38
146,2018-12-22,68.50,254.19,41.32,41.81,42.23,71.82,31.19,41.89,25.36,67.40,170.03,100.46,16.24,13.01,36.74,39.81,24.27,41.85,27.30,52.80,30.18,20.63,49.88,116.00,6.51,105.83,9.21,22.32,10.29,12.59,13.67,10.42,10.38
147,2018-12-21,68.80,255.69,41.45,41.79,42.06,71.55,31.03,41.94,25.20,66.98,171.38,101.06,16.30,13.04,36.77,39.97,24.49,41.83,27.74,53.02,30.31,20.59,50.26,115.23,6.45,105.81,9.20,22.29,10.28,12.58,13.67,10.42,10.38
148,2018-12-20,67.92,252.09,41.13,41.34,41.86,71.23,31.09,41.53,25.27,66.60,168.80,100.61,16.15,12.98,36.56,39.51,23.86,40.99,27.30,52.73,30.23,20.48,47.64,115.78,6.43,105.57,9.21,22.32,10.30,12.60,13.67,10.42,10.38
149,2018-12-19,69.32,257.38,42.15,42.16,42.81,72.60,31.75,42.41,26.01,68.12,173.21,103.79,16.39,13.17,37.08,40.16,24.25,41.68,27.50,53.20,30.47,20.81,48.17,112.88,6.48,105.41,9.19,22.28,10.27,12.58,13.66,10.43,10.38
150,2018-12-18,71.64,266.13,43.30,43.55,43.91,74.72,32.52,43.65,26.42,69.08,177.41,107.80,16.74,13.44,37.62,40.98,24.80,42.61,27.96,54.37,31.33,21.26,50.20,112.60,6.55,105.85,9.19,22.27,10.27,12.59,13.69,10.45,10.37
151,2018-12-17,71.76,266.43,43.42,43.73,44.17,75.14,32.72,43.86,26.36,69.27,177.25,106.80,16.78,13.48,37.67,41.22,24.85,42.98,28.24,53.98,31.43,21.34,49.61,112.54,6.52,105.81,9.18,22.26,10.26,12.56,13.71,10.45,10.37
152,2018-12-16,71.84,266.54,43.29,43.89,44.04,75.32,32.61,43.75,25.99,68.40,177.72,106.79,16.87,13.57,37.90,41.54,24.91,42.88,27.98,54.08,31.66,21.49,49.59,113.80,6.51,105.84,9.18,22.25,10.26,12.56,13.70,10.45,10.37
153,2018-12-15,72.28,268.01,43.42,44.13,44.25,75.91,32.83,43.96,26.01,68.46,177.97,106.86,16.99,13.65,38.13,41.99,25.13,43.49,28.27,54.12,32.05,21.58,49.54,113.48,6.51,106.16,9.18,22.29,10.28,12.59,13.71,10.44,10.37
154,2018-12-14,72.93,270.16,43.51,44.60,44.48,76.93,33.15,44.23,26.24,68.66,180.13,107.61,17.22,13.81,38.48,42.48,25.69,44.31,28.57,55.14,32.47,21.70,50.70,113.42,6.58,106.91,9.20,22.36,10.31,12.63,13.74,10.44,10.38
155,2018-12-13,72.81,269.97,43.46,44.52,44.40,76.47,32.95,44.38,26.48,69.35,180.38,106.57,17.26,13.84,38.53,42.62,25.76,44.58,28.73,55.28,32.38,21.83,52.47,113.87,6.55,107.47,9.24,22.46,10.36,12.69,13.77,10.44,10.39
156,2018-12-12,72.93,270.07,43.36,44.72,44.43,77.07,33.11,44.41,26.56,68.97,180.89,106.58,17.37,13.92,38.77,42.91,26.02,44.94,28.50,56.00,32.72,22.09,53.52,112.57,6.49,107.36,9.25,22.43,10.34,12.67,13.77,10.44,10.39
157,2018-12-11,72.82,269.09,43.18,44.83,44.52,77.84,33.39,44.29,26.81,69.10,180.41,105.11,17.36,13.90,38.74,42.83,25.99,44.79,28.44,56.17,32.82,22.12,53.65,112.76,6.40,107.81,9.25,22.46,10.36,12.70,13.78,10.44,10.39
158,2018-12-10,72.79,269.08,43.20,44.73,44.36,77.52,33.27,44.23,26.43,68.93,179.82,105.31,17.46,13.99,39.03,42.98,26.10,45.11,28.67,56.72,33.25,22.12,54.27,112.05,6.37,108.08,9.25,22.51,10.36,12.71,13.76,10.44,10.39
159,2018-12-09,72.93,268.29,43.46,44.91,44.71,77.74,33.46,44.24,26.32,69.08,179.03,105.12,17.49,14.03,39.10,43.18,25.99,45.07,28.82,56.84,33.05,22.22,54.54,113.05,6.36,107.70,9.27,22.51,10.36,12.71,13.75,10.44,10.39
160,2018-12-08,73.23,269.18,43.69,45.16,45.01,78.41,33.73,44.35,26.63,69.06,178.83,106.24,17.47,14.03,39.06,43.27,25.92,45.03,28.89,57.01,33.11,22.25,54.27,113.65,6.38,107.21,9.26,22.45,10.33,12.68,13.75,10.45,10.38
161,2018-12-07,73.28,270.67,43.89,45.21,45.24,78.30,33.80,44.66,26.64,69.49,179.17,105.67,17.48,14.01,38.84,43.28,26.17,44.90,28.77,57.04,33.12,22.21,54.25,113.47,6.36,107.13,9.26,22.46,10.34,12.69,13.76,10.45,10.39
162,2018-12-06,73.55,271.62,44.18,45.44,45.68,78.66,34.05,45.00,27.12,70.46,179.14,104.69,17.58,14.07,39.00,43.51,26.45,45.44,28.70,57.56,33.20,22.30,54.90,113.49,6.33,107.24,9.27,22.49,10.35,12.70,13.77,10.45,10.39
163,2018-12-05,73.61,271.72,44.10,45.43,45.56,78.93,34.11,44.84,27.51,70.72,179.20,104.03,17.53,14.05,38.89,43.50,26.24,45.45,28.55,57.66,33.03,22.37,54.12,114.27,6.29,107.01,9.28,22.47,10.35,12.79,13.77,10.45,10.39
164,2018-12-04,73.03,269.59,43.76,45.18,45.28,78.31,33.82,44.55,27.25,69.91,177.60,104.01,17.36,13.90,38.50,43.20,26.05,45.21,28.05,57.31,32.35,22.23,52.81,113.88,6.25,106.41,9.25,22.45,10.34,12.78,13.77,10.45,10.39
165,2018-12-03,73.02,269.26,43.66,45.28,45.31,78.68,33.89,44.58,27.57,70.10,177.83,103.53,17.27,13.85,38.34,43.12,25.76,44.97,27.92,57.20,32.11,22.13,51.56,113.44,6.20,106.03,9.24,22.48,10.35,12.79,13.78,10.45,10.39
166,2018-12-02,72.63,267.81,43.50,45.05,45.09,78.33,33.81,44.28,27.72,70.41,176.76,102.70,17.13,13.73,38.09,42.83,25.61,44.77,27.62,56.70,32.12,21.89,51.17,113.61,6.15,106.36,9.24,22.54,10.38,12.82,13.80,10.46,10.40
167,2018-12-01,73.11,269.31,43.54,45.39,45.27,79.14,34.01,44.37,27.61,70.23,177.82,102.62,17.13,13.70,38.11,42.80,25.86,45.09,27.65,56.63,31.72,21.86,51.35,113.02,6.17,106.69,9.22,22.53,10.38,12.82,13.81,10.46,10.40
168,2018-11-30,73.03,269.19,43.44,45.27,45.07,78.84,33.88,44.32,27.80,70.38,178.25,102.07,17.10,13.68,38.02,42.66,25.77,45.01,27.70,56.82,31.89,21.89,51.99,113.76,6.20,106.57,9.23,22.54,10.39,12.84,13.82,10.48,10.40
169,2018-11-29,72.68,267.71,43.26,45.12,44.95,78.77,33.84,44.14,27.64,70.52,176.44,102.17,16.97,13.60,37.70,42.48,25.39,44.54,27.64,56.36,31.63,21.89,51.38,114.17,6.37,105.54,9.21,22.52,10.39,12.86,13.82,10.47,10.40
170,2018-11-28,72.66,267.61,43.19,45.07,44.89,78.77,33.87,44.08,27.63,69.72,175.72,101.58,16.92,13.55,37.62,42.35,25.39,44.45,27.61,55.97,31.49,21.67,51.18,113.22,6.33,105.20,9.17,22.51,10.38,12.85,13.82,10.47,10.40
171,2018-11-27,72.42,266.60,43.13,44.95,44.82,78.61,33.87,44.04,27.65,69.92,175.56,100.38,16.90,13.52,37.60,42.26,25.46,44.37,27.65,55.95,31.50,21.61,50.55,113.15,6.32,105.40,9.17,22.55,10.40,12.87,13.84,10.48,10.41
172,2018-11-26,72.25,266.10,43.05,44.75,44.67,78.37,33.81,43.85,27.53,69.68,176.14,100.42,16.90,13.47,37.54,42.31,25.81,45.06,27.75,55.98,31.31,21.46,50.77,113.23,6.30,105.60,9.17,22.55,10.40,12.87,13.84,10.47,10.41
173,2018-11-25,72.40,266.67,43.15,44.92,44.93,78.51,33.92,43.99,27.84,69.83,175.90,100.40,16.96,13.55,37.71,42.56,25.74,45.28,27.85,56.40,31.57,21.82,50.53,113.54,6.29,105.88,9.19,22.61,10.43,12.90,13.86,10.47,10.43
174,2018-11-24,72.67,267.57,43.23,45.07,45.12,78.91,34.08,43.82,27.76,69.64,176.09,102.48,17.02,13.61,37.87,42.76,25.75,45.50,27.61,56.42,31.75,22.05,50.00,113.32,6.31,105.41,9.19,22.57,10.42,12.89,13.87,10.47,10.42
175,2018-11-23,72.91,268.32,43.14,45.20,45.00,79.18,34.03,43.68,27.61,68.92,175.88,102.72,17.18,13.71,38.15,43.03,26.13,45.87,27.57,56.91,31.82,22.24,50.98,112.93,6.35,105.34,9.18,22.58,10.42,12.90,13.87,10.48,10.42
176,2018-11-22,73.03,268.75,43.21,45.24,45.11,79.35,34.16,43.76,27.91,69.09,177.06,103.08,17.39,13.85,38.51,43.61,26.63,46.74,27.94,57.80,31.87,22.49,54.87,113.51,6.39,106.10,9.23,22.61,10.44,12.92,13.88,10.48,10.43
177,2018-11-21,72.97,268.68,43.24,45.16,45.09,79.10,34.09,43.67,27.82,69.01,176.97,103.86,17.47,13.95,38.72,43.74,26.55,46.28,27.52,57.70,32.10,22.71,54.29,113.64,6.39,106.43,9.25,22.69,10.45,12.93,13.88,10.48,10.43
178,2018-11-20,73.27,269.83,43.47,45.47,45.42,79.37,34.26,43.88,27.96,69.21,177.06,104.20,17.64,14.05,39.05,43.97,27.09,47.11,28.35,58.58,32.17,22.95,57.98,114.20,6.40,107.02,9.27,22.67,10.44,12.92,13.88,10.49,10.42
179,2018-11-19,72.88,268.28,43.34,45.29,45.30,79.10,34.19,43.75,27.97,69.14,175.88,103.46,17.57,13.98,38.90,43.80,27.00,46.90,28.47,58.16,32.03,22.73,58.43,113.68,6.36,107.34,9.26,22.68,10.44,12.92,13.89,10.48,10.42
180,2018-11-18,72.85,268.21,43.36,45.25,45.32,79.02,34.20,43.76,27.65,69.39,175.63,103.98,17.59,14.00,38.96,43.89,27.06,47.14,28.63,58.31,32.11,22.74,58.42,114.59,6.40,107.54,9.28,22.71,10.46,12.95,13.89,10.48,10.43
181,2018-11-17,72.34,266.14,43.03,45.01,45.09,78.71,34.13,43.51,27.70,69.37,174.73,103.28,17.36,13.83,38.51,43.35,26.59,46.63,28.74,57.70,31.64,22.52,57.17,114.16,6.40,107.40,9.26,22.74,10.47,12.97,13.89,10.48,10.43
182,2018-11-16,71.89,264.50,42.84,44.67,44.91,78.32,34.02,43.32,27.55,69.41,173.96,102.53,17.24,13.73,38.29,43.06,26.41,46.14,28.82,57.25,31.52,22.32,55.20,112.20,6.35,107.12,9.24,22.73,10.47,12.96,13.89,10.47,10.43
183,2018-11-15,72.02,264.93,42.94,44.77,45.07,78.54,34.17,43.38,27.61,69.56,174.17,102.99,17.37,13.83,38.54,43.27,26.65,46.56,28.98,57.73,31.79,22.75,56.69,113.27,6.39,107.65,9.28,22.73,10.47,12.95,13.89,10.48,10.44
184,2018-11-14,72.02,265.03,43.05,44.83,45.24,78.38,34.20,43.48,27.76,69.91,173.68,101.66,17.29,13.77,38.41,43.06,26.47,46.50,28.91,57.53,31.53,22.81,54.87,113.02,6.37,107.18,9.26,22.72,10.46,12.92,13.89,10.47,10.43
185,2018-11-13,71.78,264.47,43.00,44.64,45.05,77.67,33.92,43.33,27.93,70.41,173.67,101.02,17.18,13.70,38.20,42.68,26.23,46.07,28.78,57.20,31.18,23.02,53.41,112.69,6.36,106.88,9.24,22.73,10.47,12.93,13.89,10.47,10.44
186,2018-11-12,71.59,263.83,42.86,44.43,44.79,77.38,33.76,43.21,27.92,70.38,172.94,100.23,17.09,13.63,37.95,42.54,26.05,46.04,28.75,56.88,31.12,23.00,53.15,112.13,6.35,107.02,9.23,22.67,10.45,12.90,13.89,10.48,10.43
187,2018-11-11,71.35,262.93,42.66,44.19,44.51,76.99,33.57,42.99,27.66,69.89,172.29,99.91,16.99,13.54,37.74,42.29,25.95,45.80,28.71,56.51,30.64,22.69,52.19,111.10,6.33,106.59,9.21,22.67,10.45,12.90,13.89,10.47,10.43
188,2018-11-10,70.76,260.79,42.20,43.86,44.15,76.34,33.27,42.48,27.45,68.90,170.71,99.14,16.91,13.47,37.48,42.20,25.87,45.50,28.37,56.08,30.42,22.41,52.29,111.19,6.27,106.37,9.21,22.66,10.45,12.90,13.89,10.46,10.43
189,2018-11-09,71.35,262.74,42.46,44.31,44.60,77.14,33.60,42.65,27.24,68.69,171.23,102.88,17.17,13.65,38.00,42.79,26.49,46.61,28.51,56.79,30.95,22.44,55.31,113.07,6.39,106.59,9.22,22.62,10.43,12.88,13.88,10.46,10.43
190,2018-11-08,70.86,261.05,42.19,43.96,44.20,76.36,33.27,42.33,27.09,68.20,170.29,102.55,17.13,13.62,37.99,42.66,26.44,46.16,28.40,56.92,31.00,22.35,54.30,112.96,6.37,105.90,9.22,22.63,10.44,12.90,13.89,10.47,10.43
191,2018-11-07,71.17,262.10,42.43,44.19,44.48,76.86,33.46,42.47,27.12,68.25,170.29,104.01,17.29,13.72,38.34,43.20,26.92,47.08,28.80,57.36,31.14,22.48,56.01,114.69,6.42,106.37,9.25,22.63,10.45,12.90,13.89,10.46,10.43
192,2018-11-06,71.61,263.90,42.72,44.46,44.81,77.10,33.65,42.73,27.37,68.49,170.98,103.43,17.60,13.97,39.02,43.83,27.30,47.96,29.18,58.00,31.87,22.85,58.82,114.74,6.46,107.59,9.29,22.60,10.42,12.86,13.87,10.45,10.42
193,2018-11-05,71.66,264.21,42.80,44.42,44.85,76.98,33.65,42.83,27.35,68.71,171.08,104.31,17.63,13.99,39.12,43.87,27.34,48.05,29.42,58.13,31.90,22.90,60.03,114.91,6.48,107.97,9.32,22.57,10.41,12.83,13.87,10.45,10.41
194,2018-11-04,71.70,264.28,42.82,44.51,44.90,77.13,33.69,42.82,27.49,69.20,170.87,105.12,17.63,13.99,39.07,43.86,27.38,48.14,29.54,58.33,31.93,22.78,59.79,114.59,6.51,107.97,9.32,22.57,10.40,12.83,13.88,10.45,10.41
195,2018-11-03,71.48,263.53,42.69,44.41,44.86,76.97,33.63,42.68,27.56,69.57,170.83,104.49,17.54,13.92,38.81,43.81,27.17,47.62,29.75,57.67,31.72,22.71,58.66,114.33,6.47,108.13,9.32,22.59,10.42,12.85,13.88,10.45,10.42
