,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
3255,2010-06-18,29.53,113.12,22.63,17.34,,28.52,14.87,19.24,21.43,28.09,51.69,76.78,14.27,11.61,35.27,,17.95,,,,24.90,20.95,52.49,64.06,29.24,,9.73,,9.82,11.98,13.21,10.45,10.24
3256,2010-06-17,29.87,114.26,22.94,17.62,,28.96,15.07,19.36,21.62,28.24,51.44,77.73,14.68,11.92,36.31,,18.61,,,,24.70,20.68,49.85,66.38,29.26,,9.73,,9.81,11.96,13.21,10.45,10.23
3257,2010-06-16,30.32,115.73,23.17,18.01,,29.69,15.36,19.55,21.91,28.45,51.79,77.82,14.89,12.08,36.83,,19.04,,,,24.97,20.93,51.00,65.30,29.78,,9.77,,9.82,11.95,13.21,10.46,10.23
3258,2010-06-15,30.45,116.25,23.26,18.04,,29.82,15.41,19.60,21.75,28.46,51.96,78.35,14.80,12.02,36.56,,18.93,,,,23.99,20.65,50.51,65.58,29.96,,9.80,,9.81,11.93,13.21,10.44,10.24
3259,2010-06-14,30.43,116.08,23.21,18.08,,29.88,15.38,19.55,21.81,28.34,52.17,77.98,15.21,12.33,37.60,,19.60,,,,25.00,21.15,53.10,67.46,30.56,,9.87,,9.80,11.90,13.19,10.44,10.23
3260,2010-06-13,30.62,116.77,23.32,18.21,,30.06,15.43,19.59,21.73,28.39,52.45,79.13,15.38,12.44,38.05,,20.00,,,,24.68,21.28,52.53,68.15,30.78,,9.90,,9.81,11.95,13.20,10.45,10.24
3261,2010-06-12,30.69,116.90,23.36,18.34,,30.22,15.49,19.61,21.91,28.34,53.07,81.18,15.67,12.69,38.77,,20.25,,,,25.04,21.23,52.74,68.61,29.82,,9.79,,9.81,11.98,13.20,10.45,10.24
3262,2010-06-11,31.29,119.01,23.74,18.74,,31.05,15.86,19.94,21.80,28.77,52.89,80.86,15.92,12.88,39.35,,20.68,,,,26.39,21.92,54.70,67.41,30.14,,9.82,,9.82,12.00,13.20,10.45,10.25
3263,2010-06-10,31.22,118.78,23.65,18.70,,30.98,15.82,19.98,21.59,28.82,52.20,82.60,15.78,12.76,38.98,,20.47,,,,26.37,21.63,54.47,71.12,30.52,,9.86,,9.76,11.91,13.17,10.46,10.22
3264,2010-06-09,30.81,117.33,23.38,18.45,,30.42,15.55,19.78,21.17,28.64,52.45,85.37,15.69,12.70,38.77,,20.28,,,,26.98,22.14,57.97,71.03,30.64,,9.82,,9.76,11.91,13.17,10.45,10.22
3265,2010-06-08,30.52,116.35,23.16,18.22,,30.02,15.38,19.65,21.17,28.50,52.69,86.50,15.61,12.63,38.50,,20.23,,,,27.74,22.70,61.23,70.38,30.22,,9.87,,9.78,11.92,13.17,10.46,10.24
3266,2010-06-07,31.02,118.21,23.51,18.49,,30.67,15.69,19.94,21.35,28.94,52.77,85.73,15.85,12.79,39.12,,20.88,,,,27.90,22.71,62.31,69.68,29.98,,9.84,,9.80,11.92,13.19,10.45,10.24
3267,2010-06-06,30.84,117.53,23.34,18.35,,30.48,15.62,19.87,21.17,28.89,53.12,85.15,15.65,12.65,38.56,,20.51,,,,28.19,22.80,62.55,67.56,30.74,,9.89,,9.78,11.90,13.19,10.45,10.24
3268,2010-06-05,30.45,116.19,23.07,18.09,,29.94,15.36,19.69,20.71,28.57,53.19,85.35,15.47,12.51,38.06,,20.19,,,,28.09,22.47,61.29,67.99,30.10,,9.90,,9.80,11.93,13.19,10.45,10.24
3269,2010-06-04,30.43,116.00,23.08,18.15,,30.00,15.33,19.60,20.67,28.40,52.52,84.74,15.62,12.60,38.43,,20.60,,,,28.29,22.40,62.08,67.48,29.78,,9.82,,9.79,11.92,13.17,10.45,10.24
3270,2010-06-03,30.57,116.51,23.17,18.21,,30.15,15.44,19.67,20.83,28.43,52.44,85.14,15.47,12.49,38.07,,20.35,,,,27.85,22.11,61.15,66.46,30.52,,9.85,,9.80,11.93,13.18,10.44,10.24
3271,2010-06-02,30.72,116.97,23.23,18.36,,30.43,15.54,19.72,20.94,28.36,52.85,86.20,15.83,12.73,39.01,,21.37,,,,27.48,22.16,60.91,66.55,30.54,,9.82,,9.80,11.91,13.17,10.44,10.24
3272,2010-06-01,30.60,116.49,23.12,18.30,,30.29,15.47,19.67,20.93,28.32,53.03,84.22,15.86,12.76,39.07,,21.33,,,,27.47,22.13,61.05,65.16,30.84,,9.91,,9.79,11.92,13.16,10.44,10.24
3273,2010-05-31,30.82,117.27,23.28,18.46,,30.56,15.58,19.78,21.06,28.47,53.40,82.83,15.95,12.79,39.33,,21.82,,,,27.12,22.15,60.40,65.09,30.50,,9.85,,9.76,11.86,13.14,10.44,10.23
3274,2010-05-30,31.34,119.24,23.72,18.82,,31.06,15.81,20.07,21.44,28.78,52.96,81.92,16.39,13.18,40.41,,22.10,,,,27.25,21.94,60.34,62.96,31.54,,9.90,,9.78,11.88,13.16,10.45,10.24
3275,2010-05-29,31.39,119.47,23.74,18.87,,31.10,15.83,20.09,21.53,28.71,53.05,82.90,16.45,13.23,40.60,,22.16,,,,27.19,21.82,58.51,63.65,31.94,,9.87,,9.76,11.84,13.15,10.45,10.23
3276,2010-05-28,31.37,119.15,23.70,18.97,,31.28,15.86,19.96,21.25,28.40,53.11,84.00,16.63,13.32,41.03,,22.94,,,,27.18,21.94,59.48,62.78,31.36,,9.88,,9.75,11.85,13.14,10.45,10.22
3277,2010-05-27,31.77,120.51,24.00,19.28,,31.85,16.12,20.17,21.53,28.67,53.49,85.10,16.89,13.51,41.69,,23.45,,,,26.94,21.51,58.96,61.65,30.78,,9.82,,9.77,11.89,13.16,10.44,10.22
3278,2010-05-26,32.20,122.05,24.28,19.54,,32.50,16.43,20.36,22.02,29.01,53.58,86.20,17.04,13.63,42.06,,23.75,,,,27.03,21.50,59.39,63.20,30.24,,9.79,,9.78,11.88,13.17,10.45,10.23
3279,2010-05-25,32.25,122.21,24.28,19.54,,32.64,16.48,20.39,22.01,29.10,53.83,84.42,17.11,13.68,42.26,,23.83,,,,26.89,21.54,60.29,60.96,30.38,,9.79,,9.78,11.87,13.16,10.45,10.23
3280,2010-05-24,32.25,122.16,24.25,19.57,,32.66,16.49,20.36,22.02,29.02,53.43,85.36,17.04,13.62,42.08,,23.85,,,,27.23,21.25,59.78,63.75,30.02,,9.73,,9.78,11.85,13.16,10.45,10.23
3281,2010-05-23,32.26,122.25,24.29,19.53,,32.64,16.47,20.32,21.92,28.87,53.55,83.84,16.99,13.59,41.92,,23.61,,,,27.30,21.79,61.58,61.85,29.96,,9.71,,9.79,11.85,13.16,10.46,10.23
3282,2010-05-22,31.93,121.01,24.03,19.32,,32.32,16.32,20.10,21.65,28.60,53.01,81.53,16.75,13.38,41.33,,23.38,,,,26.93,21.57,61.35,61.09,30.38,,9.73,,9.77,11.80,13.14,10.45,10.23
3283,2010-05-21,31.80,120.60,23.97,19.21,,32.05,16.21,20.06,21.36,28.56,53.28,80.28,16.63,13.29,41.05,,23.19,,,,26.50,20.96,59.43,59.50,30.26,,9.73,,9.77,11.81,13.13,10.44,10.23
3284,2010-05-20,31.90,121.07,24.02,19.23,,32.07,16.21,20.09,21.33,28.71,53.35,80.04,16.74,13.39,41.33,,23.18,,,,26.26,20.66,58.43,59.43,29.92,,9.73,,9.79,11.85,13.14,10.45,10.24
3285,2010-05-19,31.72,120.33,23.84,19.14,,31.88,16.10,19.99,21.50,28.53,53.00,80.60,16.51,13.22,40.73,,22.80,,,,26.11,20.84,58.55,59.01,29.40,,9.67,,9.78,11.85,13.14,10.46,10.23
3286,2010-05-18,31.84,120.83,23.94,19.15,,32.00,16.17,20.04,21.78,28.53,53.61,81.18,16.42,13.15,40.51,,22.72,,,,26.12,20.81,57.78,59.60,29.96,,9.61,,9.81,11.88,13.16,10.45,10.25
3287,2010-05-17,31.80,120.75,23.81,19.10,,31.91,16.10,20.05,21.73,28.50,53.78,79.98,16.45,13.17,40.54,,22.68,,,,26.19,20.74,58.10,58.59,30.02,,9.61,,9.80,11.83,13.15,10.45,10.24
3288,2010-05-16,31.72,120.32,23.67,19.13,,32.00,16.13,,21.56,28.46,54.31,81.17,16.41,13.12,40.55,,22.79,,,,26.19,20.79,58.00,59.28,30.06,,9.64,,9.78,11.77,13.14,10.46,10.23
3289,2010-05-15,31.66,119.97,23.62,19.15,,32.00,16.11,,21.67,28.20,54.84,80.99,16.30,13.05,40.30,,22.50,,,,26.77,20.98,59.30,58.66,30.60,,9.55,,9.80,11.79,13.15,10.46,10.23
3290,2010-05-14,31.80,120.56,23.76,19.24,,32.05,16.14,,21.80,28.20,55.05,80.01,16.28,13.02,40.25,,22.68,,,,27.00,20.72,60.12,58.33,29.98,,9.53,,9.84,11.87,13.18,10.45,10.25
3291,2010-05-13,31.89,120.85,23.81,19.29,,32.26,16.25,,21.94,28.13,55.03,79.08,16.34,13.06,40.47,,22.76,,,,26.82,20.37,60.22,58.47,30.44,,9.56,,9.82,11.87,13.17,10.44,10.24
3292,2010-05-12,31.91,120.86,23.76,19.31,,32.35,16.26,,21.92,28.10,55.21,78.59,16.21,12.96,40.14,,22.63,,,,26.34,20.35,59.35,58.10,30.36,,9.52,,9.81,11.85,13.16,10.45,10.24
3293,2010-05-11,31.89,120.72,23.73,19.32,,32.47,16.32,,21.90,28.07,55.41,79.45,16.22,12.96,40.15,,22.64,,,,25.76,20.02,57.51,58.60,29.54,,9.48,,9.82,11.89,13.16,10.46,10.25
3294,2010-05-10,31.78,120.50,23.69,19.18,,32.13,16.17,,21.62,28.03,55.47,79.46,16.09,12.86,39.81,,22.46,,,,26.12,20.06,58.12,57.07,28.86,,9.40,,9.83,11.89,13.17,10.45,10.25
3295,2010-05-09,31.22,118.44,23.25,18.82,,31.38,15.78,,21.11,27.75,55.15,78.50,15.85,12.68,39.19,,21.95,,,,25.86,19.80,56.97,56.06,28.78,,9.42,,9.81,11.84,13.16,10.45,10.24
3296,2010-05-08,31.30,118.79,23.25,18.82,,31.43,15.81,,21.18,27.90,55.67,77.77,15.74,12.61,38.96,,21.65,,,,25.52,19.55,56.12,56.39,28.84,,9.45,,9.79,11.79,13.16,10.46,10.23
3297,2010-05-07,31.26,118.70,23.25,18.78,,31.34,15.80,,21.44,27.93,56.14,77.48,15.73,12.60,38.91,,21.61,,,,25.76,19.57,57.30,55.71,28.62,,9.43,,9.82,11.84,13.18,10.47,10.24
3298,2010-05-06,31.21,118.55,23.22,18.76,,31.18,15.74,,21.43,27.89,56.22,76.85,15.76,12.64,38.95,,21.61,,,,25.92,19.52,56.95,54.70,28.18,,9.43,,9.84,11.88,13.19,10.46,10.25
3299,2010-05-05,31.47,119.46,23.38,18.94,,31.56,15.92,,21.51,28.11,56.44,75.74,15.91,12.76,39.28,,21.82,,,,25.70,19.57,55.88,54.75,28.56,,9.50,,9.83,11.84,13.18,10.46,10.25
3300,2010-05-04,31.47,119.36,23.35,18.96,,31.70,15.99,,21.74,28.13,55.88,75.21,15.88,12.72,39.23,,21.83,,,,25.80,19.64,55.63,54.83,28.34,,9.54,,9.83,11.82,13.18,10.46,10.24
3301,2010-05-03,31.79,120.60,23.60,19.16,,32.07,16.18,,22.07,28.37,56.37,75.55,16.05,12.86,39.60,,22.05,,,,25.47,19.50,54.50,55.17,27.90,,9.53,,9.86,11.87,13.20,10.46,10.25
3302,2010-05-02,31.84,120.81,23.68,19.18,,32.09,16.22,,22.18,28.44,56.22,76.81,16.02,12.84,39.54,,21.98,,,,25.69,19.60,55.31,55.12,28.26,,9.49,,9.88,11.91,13.22,10.47,10.26
3303,2010-05-01,31.69,120.28,23.56,19.03,,31.92,16.12,,22.01,28.41,56.06,77.50,15.95,12.78,39.45,,21.88,,,,25.60,19.75,55.72,55.34,28.06,,9.50,,9.87,11.87,13.20,10.47,10.25
3304,2010-04-30,31.51,119.52,23.40,18.95,,31.80,16.08,,22.17,28.39,56.00,76.58,15.79,12.66,39.07,,21.62,,,,25.31,19.95,55.24,55.12,28.42,,9.53,,9.86,11.88,13.20,10.48,10.25
3305,2010-04-29,31.49,119.24,23.33,18.96,,31.99,16.16,,22.60,28.33,55.79,76.13,15.62,12.54,38.68,,21.21,,,,25.04,19.98,55.87,54.87,28.08,,9.47,,9.87,11.89,13.21,10.49,10.25
3306,2010-04-28,31.57,119.74,23.40,18.99,,31.90,16.12,,22.56,28.42,55.39,74.68,15.71,12.63,38.89,,21.10,,,,24.67,19.87,54.60,54.31,28.06,,9.48,,9.87,11.89,13.21,10.48,10.25
3307,2010-04-27,31.62,119.98,23.49,19.01,,31.96,16.17,,22.90,28.57,55.43,73.49,15.51,12.46,38.40,,20.91,,,,24.40,19.78,52.68,53.83,27.96,,9.54,,9.89,11.91,13.23,10.48,10.26
3308,2010-04-26,31.34,119.06,23.32,18.79,,31.49,15.94,,22.42,28.40,55.12,73.27,15.46,12.44,38.29,,20.69,,,,24.18,19.47,52.27,54.24,27.98,,9.53,,9.91,11.94,13.24,10.48,10.26
3309,2010-04-25,31.51,119.83,23.48,18.81,,31.58,15.98,,22.18,28.61,55.46,73.93,15.52,12.47,38.45,,20.95,,,,23.99,19.52,51.38,53.97,27.80,,9.48,,9.94,11.99,13.27,10.49,10.28
3310,2010-04-24,31.53,119.96,23.51,18.81,,31.59,15.99,,22.39,28.69,55.15,73.82,15.51,12.47,38.45,,20.86,,,,23.98,19.39,51.20,54.95,27.34,,9.55,,9.95,12.02,13.28,10.49,10.28
3311,2010-04-23,31.47,119.84,23.47,18.74,,31.41,15.92,,22.48,28.68,55.20,75.02,15.43,12.47,38.23,,20.78,,,,23.90,19.44,50.33,55.23,27.46,,9.53,,9.93,12.02,13.27,10.49,10.27
3312,2010-04-22,31.51,120.15,23.52,18.71,,31.34,15.89,,22.42,28.81,55.51,77.35,15.58,12.55,38.54,,20.81,,,,24.39,19.68,52.29,56.28,27.48,,9.61,,9.94,12.00,13.28,10.48,10.27
3313,2010-04-21,31.31,119.43,23.35,18.60,,31.03,15.74,,22.35,28.64,55.58,77.18,15.49,12.45,38.33,,20.89,,,,24.45,19.85,53.57,56.74,27.90,,9.62,,9.93,11.98,13.28,10.48,10.28
3314,2010-04-20,31.53,120.15,23.49,18.74,,31.36,15.93,,22.63,28.77,55.82,76.40,15.62,12.55,38.61,,21.12,,,,24.34,19.91,55.08,56.10,27.98,,9.60,,9.97,12.05,13.30,10.47,10.29
3315,2010-04-19,31.57,120.35,23.56,18.84,,31.40,15.98,,22.98,28.70,55.62,75.05,15.55,12.49,38.49,,21.08,,,,24.04,19.76,54.45,56.07,27.76,,9.54,,9.96,12.05,13.29,10.47,10.29
3316,2010-04-18,31.57,120.35,23.56,18.78,,31.40,15.98,,22.98,28.65,56.40,75.65,15.48,12.43,38.31,,21.03,,,,23.79,19.86,53.60,55.22,27.92,,9.52,,9.97,12.08,13.29,10.47,10.29
3317,2010-04-17,31.59,120.45,23.59,18.72,,31.26,15.89,,22.68,28.60,55.92,76.84,15.43,12.39,38.15,,20.93,,,,24.08,19.84,55.54,55.64,27.48,,9.44,,9.93,12.01,13.27,10.47,10.27
3318,2010-04-16,31.43,119.93,23.49,18.59,,30.98,15.74,,22.30,28.69,55.81,76.04,15.39,12.37,37.97,,20.70,,,,24.13,19.77,56.29,54.64,27.28,,9.42,,9.94,12.03,13.27,10.47,10.28
3319,2010-04-15,31.10,118.70,23.25,18.37,,30.66,15.58,,22.15,28.67,55.98,76.23,15.21,12.23,37.52,,20.53,,,,24.10,19.69,56.32,55.34,27.30,,9.46,,9.90,11.95,13.25,10.47,10.26
3320,2010-04-14,31.03,118.43,23.17,18.30,,30.58,15.56,,22.28,28.64,55.53,77.48,15.06,12.10,37.07,,20.34,,,,24.18,19.68,57.04,55.12,27.14,,9.47,,9.91,11.96,13.26,10.47,10.26
3321,2010-04-13,30.81,117.56,23.01,18.17,,30.28,15.40,,22.08,28.40,55.89,75.70,14.96,12.03,36.84,,20.13,,,,23.90,19.62,56.78,54.96,27.54,,9.47,,9.93,11.99,13.27,10.48,10.26
3322,2010-04-12,30.95,118.14,23.09,18.23,,30.39,15.43,,21.87,28.36,55.92,75.40,14.89,11.96,36.68,,20.17,,,,23.76,19.29,57.05,54.52,27.90,,9.54,,9.92,11.98,13.27,10.49,10.26
3323,2010-04-11,30.90,117.87,23.07,18.22,,30.36,15.41,,21.77,28.09,55.46,73.60,14.93,11.97,36.81,,20.36,,,,23.78,19.36,55.05,53.76,28.62,,9.58,,9.92,12.03,13.27,10.49,10.26
3324,2010-04-10,31.02,118.08,23.10,18.38,,30.74,15.58,,22.03,28.01,55.13,74.21,15.13,12.11,37.32,,20.93,,,,23.70,19.32,54.31,54.49,28.52,,9.61,,9.92,12.03,13.27,10.48,10.26
3325,2010-04-09,31.25,118.91,23.26,18.57,,30.99,15.67,,21.64,28.09,54.60,74.95,15.14,12.11,37.36,,21.05,,,,23.71,19.60,54.47,53.72,28.14,,9.57,,9.95,12.11,13.30,10.48,10.27
3326,2010-04-08,31.30,119.08,23.29,18.62,,31.07,15.72,,21.74,28.05,54.62,75.45,15.19,12.12,37.44,,21.32,,,,23.37,19.20,54.09,54.79,28.20,,9.60,,9.97,12.13,13.31,10.48,10.27
3327,2010-04-07,31.35,119.27,23.33,18.62,,31.13,15.79,,21.80,28.13,54.83,75.83,15.28,12.22,37.65,,21.27,,,,23.58,19.47,56.63,56.18,27.80,,9.53,,9.99,12.14,13.34,10.49,10.28
3328,2010-04-06,31.05,118.27,23.16,18.41,,30.71,15.61,,21.68,28.03,54.78,77.51,15.14,12.11,37.30,,20.95,,,,23.76,19.51,56.36,54.83,28.46,,9.53,,10.01,12.16,13.35,10.49,10.28
3329,2010-04-05,31.38,119.51,23.39,18.59,,31.08,15.79,,21.76,28.36,54.27,77.56,15.27,12.21,37.64,,21.24,,,,23.50,19.45,55.79,54.60,28.08,,9.55,,9.99,12.12,13.33,10.49,10.27
3330,2010-04-04,31.26,119.06,23.34,18.57,,30.96,15.73,,21.74,28.23,54.31,80.75,15.20,12.15,37.46,,21.17,,,,23.29,19.55,56.04,56.72,28.28,,9.52,,10.00,12.15,13.33,10.49,10.28
3331,2010-04-03,31.20,118.89,23.30,18.52,,30.83,15.70,,21.85,28.28,54.77,79.46,15.14,12.11,37.31,,21.07,,,,23.54,19.84,57.75,56.50,28.64,,9.52,,10.00,12.12,13.33,10.48,10.28
3332,2010-04-02,31.29,119.31,23.38,18.56,,30.88,15.74,,21.90,28.26,54.82,80.12,15.08,12.05,37.23,,21.01,,,,23.63,19.80,56.56,56.98,28.16,,9.55,,10.01,12.15,13.34,10.48,10.28
3333,2010-04-01,31.06,118.41,23.18,18.44,,30.60,15.57,,21.67,28.04,55.38,80.65,15.00,11.99,37.12,,21.02,,,,23.96,19.95,57.82,56.70,27.72,,9.52,,10.00,12.12,13.33,10.49,10.28
3334,2010-03-31,31.16,118.80,23.23,18.44,,30.72,15.62,,21.60,28.14,55.03,82.55,14.97,11.95,36.96,,21.00,,,,23.95,20.30,58.31,56.70,27.46,,9.51,,10.01,12.14,13.34,10.49,10.29
3335,2010-03-30,31.20,118.99,23.22,18.44,,30.72,15.62,,21.44,28.18,54.92,82.85,14.98,11.99,36.91,,20.80,,,,24.00,20.40,57.45,56.68,27.80,,9.53,,9.98,12.09,13.32,10.49,10.28
3336,2010-03-29,30.95,118.12,23.03,18.27,,30.45,15.49,,21.29,28.02,55.30,80.97,14.91,11.94,36.63,,20.57,,,,23.74,20.17,56.21,55.63,28.04,,9.52,,9.97,12.05,13.31,10.49,10.28
3337,2010-03-28,30.82,117.68,22.95,18.21,,30.24,15.39,,21.11,27.82,54.59,79.72,14.92,11.95,36.71,,20.60,,,,23.72,20.22,56.50,55.88,28.40,,9.52,,9.97,12.04,13.31,10.49,10.28
3338,2010-03-27,30.53,116.50,22.75,18.09,,29.89,15.19,,20.99,27.50,54.22,79.66,14.84,11.89,36.51,,20.45,,,,23.59,20.13,55.36,56.14,29.10,,9.52,,9.98,12.09,13.31,10.50,10.28
3339,2010-03-26,30.66,116.86,22.80,18.19,,30.14,15.29,,20.94,27.61,54.35,81.30,14.97,11.97,36.80,,20.81,,,,23.31,19.88,55.58,55.73,28.84,,9.51,,9.98,12.11,13.31,10.50,10.28
3340,2010-03-25,30.60,116.57,22.77,18.21,,30.18,15.28,,20.92,27.58,54.48,81.65,14.98,11.99,36.86,,20.71,,,,23.32,19.65,55.55,55.77,29.00,,9.53,,10.00,12.14,13.32,10.50,10.29
3341,2010-03-24,30.66,116.73,22.78,18.29,,30.27,15.33,,20.85,27.58,54.66,80.90,14.92,11.94,36.71,,20.61,,,,23.48,19.65,55.62,55.20,29.72,,9.52,,9.99,12.11,13.31,10.50,10.29
3342,2010-03-23,30.43,115.68,22.60,18.20,,30.15,15.29,,20.93,27.46,55.66,80.58,14.94,11.95,36.77,,20.77,,,,22.82,19.46,54.24,55.59,30.00,,9.54,,10.00,12.15,13.32,10.50,10.29
3343,2010-03-22,30.71,116.63,22.79,18.44,,30.56,15.47,,21.10,27.59,55.34,79.36,15.07,12.03,37.13,,21.07,,,,23.17,19.62,55.48,54.51,29.60,,9.57,,10.01,12.19,13.31,10.50,10.29
3344,2010-03-21,30.66,116.53,22.72,18.34,,30.41,15.39,,21.00,27.65,55.20,79.90,15.01,12.02,36.88,,20.70,,,,23.09,19.25,52.42,55.26,29.70,,9.57,,10.01,12.18,13.31,10.51,10.30
3345,2010-03-20,30.81,117.15,22.83,18.42,,30.52,15.45,,21.23,27.78,55.35,78.32,15.11,12.09,37.19,,20.99,,,,23.50,19.71,52.92,55.44,30.20,,9.64,,10.00,12.14,13.31,10.51,10.30
3346,2010-03-19,31.09,118.19,23.04,18.61,,30.81,15.62,,21.37,27.87,55.38,77.30,15.30,12.23,37.72,,21.34,,,,23.63,19.70,54.35,54.43,30.16,,9.60,,10.00,12.14,13.31,10.51,10.30
3347,2010-03-18,31.05,117.96,23.01,18.61,,30.76,15.59,,21.29,27.75,55.43,77.64,15.25,12.19,37.61,,21.26,,,,23.61,19.47,53.50,54.53,29.72,,9.61,,10.01,12.18,13.32,10.53,10.31
3348,2010-03-17,31.12,118.43,23.10,18.61,,30.66,15.54,,21.20,27.83,55.59,77.30,15.18,12.13,37.45,,21.14,,,,23.94,19.67,54.57,54.06,29.34,,9.67,,10.01,12.12,13.32,10.53,10.31
3349,2010-03-16,31.08,118.29,23.05,18.56,,30.63,15.56,,21.27,27.94,55.86,76.71,15.23,12.18,37.54,,21.13,,,,23.65,19.53,53.41,54.60,29.38,,9.73,,10.02,12.14,13.33,10.53,10.31
3350,2010-03-15,30.86,117.37,22.88,18.45,,30.48,15.49,,20.99,27.73,55.50,76.60,15.12,12.10,37.21,,20.92,,,,23.93,19.65,53.61,53.72,29.58,,9.80,,10.02,12.09,13.33,10.53,10.31
3351,2010-03-14,30.61,116.53,22.71,18.29,,30.05,15.30,,20.91,27.64,55.13,74.95,14.92,11.94,36.68,,20.73,,,,23.95,19.65,53.23,52.34,29.66,,9.81,,10.04,12.09,13.35,10.53,10.32
3352,2010-03-13,30.68,116.72,22.74,18.39,,30.12,15.33,,20.92,27.63,55.13,76.00,14.84,11.87,36.52,,20.54,,,,23.69,19.44,51.40,53.30,29.78,,9.73,,10.08,12.17,13.38,10.53,10.33
3353,2010-03-12,30.55,116.44,22.70,18.27,,29.73,15.14,,20.78,27.53,54.56,75.40,14.78,11.84,36.40,,20.25,,,,23.72,19.47,51.87,53.12,29.44,,9.71,,10.09,12.22,13.38,10.53,10.34
3354,2010-03-11,30.48,116.23,22.61,18.21,,29.62,15.06,,20.63,27.50,54.02,72.19,14.59,11.68,35.91,,20.14,,,,23.61,19.19,52.03,51.58,29.20,,9.74,,10.09,12.24,13.38,10.52,10.34
3355,2010-03-10,31.03,118.40,22.98,18.46,,30.05,15.26,,20.88,27.87,54.30,71.87,14.82,11.88,36.45,,20.36,,,,22.70,18.81,49.12,51.47,29.62,,9.75,,10.08,12.20,13.38,10.51,10.34
3356,2010-03-09,30.82,117.74,22.86,18.26,,29.65,15.09,,20.60,27.82,54.57,72.50,14.59,11.70,35.84,,19.92,,,,22.75,18.84,49.63,51.47,29.26,,9.78,,10.09,12.21,13.39,10.52,10.34
3357,2010-03-08,30.93,118.19,22.94,18.29,,29.65,15.08,,20.62,27.72,54.48,71.50,14.78,11.84,36.24,,20.23,,,,22.63,18.69,49.03,50.64,29.04,,9.74,,10.10,12.22,13.38,10.52,10.34
3358,2010-03-07,31.04,118.62,23.02,18.36,,29.83,15.17,,20.67,27.84,54.95,73.70,14.97,12.00,36.67,,20.44,,,,22.53,18.41,48.93,50.12,29.08,,9.76,,10.09,12.21,13.37,10.52,10.34
3359,2010-03-06,31.01,118.48,22.97,18.36,,29.80,15.16,,20.95,27.82,54.92,74.55,14.97,12.01,36.67,,20.39,,,,22.80,19.36,50.15,50.14,29.22,,9.74,,10.06,12.16,13.34,10.53,10.33
3360,2010-03-05,31.21,119.23,23.11,18.47,,29.99,15.26,,21.00,27.93,54.61,74.35,15.03,12.06,36.80,,20.46,,,,22.71,19.44,49.26,49.37,29.36,,9.75,,10.04,12.11,13.33,10.53,10.33
3361,2010-03-04,31.11,118.80,23.03,18.43,,29.99,15.27,,21.04,27.89,54.57,73.63,14.91,11.96,36.52,,20.29,,,,22.68,19.21,48.75,49.04,29.56,,9.78,,10.05,12.13,13.34,10.52,10.33
3362,2010-03-03,31.09,118.84,23.03,18.37,,29.82,15.16,,20.86,27.95,54.40,74.00,15.05,12.07,36.89,,20.47,,,,22.88,19.12,48.78,50.22,29.36,,9.72,,10.07,12.14,13.35,10.51,10.34
3363,2010-03-02,30.95,118.41,22.94,18.24,,29.55,15.04,,20.70,27.84,54.33,75.85,15.04,12.08,36.82,,20.28,,,,22.83,19.27,47.74,50.09,29.94,,9.73,,10.07,12.15,13.35,10.52,10.34
3364,2010-03-01,30.64,117.28,22.74,18.03,,29.27,14.92,,20.49,27.72,54.23,76.67,14.85,11.93,36.31,,20.01,,,,22.59,19.25,47.70,50.24,29.92,,9.66,,10.08,12.16,13.35,10.52,10.34
3365,2010-02-28,30.63,117.27,22.73,18.04,,29.18,14.88,,20.29,27.84,54.12,75.55,14.88,11.96,36.38,,20.02,,,,22.89,19.43,47.94,50.35,29.72,,9.55,,10.08,12.19,13.34,10.52,10.35
3366,2010-02-27,30.48,116.82,22.66,17.90,,28.96,14.79,,20.21,27.75,53.63,75.87,14.68,11.80,35.83,,19.67,,,,23.00,19.35,48.58,51.65,29.48,,9.55,,10.07,12.18,13.34,10.52,10.34
3367,2010-02-26,30.00,114.92,22.29,17.63,,28.52,14.56,,19.80,27.60,53.71,75.05,14.27,11.48,34.82,,19.07,,,,22.89,19.45,48.10,52.56,33.70,,9.55,,10.06,12.16,13.33,10.51,10.33
3368,2010-02-25,30.14,115.48,22.37,17.70,,28.69,14.65,,19.86,27.80,53.62,76.00,14.37,11.57,35.09,,19.13,,,,22.67,19.21,47.48,52.40,33.26,,9.55,,10.06,12.16,13.33,10.50,10.33
3369,2010-02-24,30.23,115.82,22.40,17.74,,28.76,14.69,,19.98,27.87,53.37,74.60,14.68,11.59,35.15,,19.00,,,,22.59,19.07,47.73,51.90,33.76,,9.59,,10.06,12.15,13.33,10.51,10.34
3370,2010-02-23,30.16,116.25,22.37,17.67,,28.60,14.61,,19.99,27.81,53.50,75.00,14.56,11.73,34.90,,19.00,,,,22.38,19.25,47.95,51.32,33.88,,9.57,,10.08,12.49,13.32,10.51,10.34
